Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-3426132-dieze.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-3426132-dieze
At line 2 ROWS
At line 574 COLUMNS
At line 23677 RHS
At line 23698 BOUNDS
At line 35249 ENDATA
Problem neos-3426132-dieze has 570 rows, 11550 columns and 22550 elements
Coin0008I neos-3426132-dieze read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 401.995 - 0.341042 seconds
Cgl0004I processed model has 570 rows, 11550 columns (11550 integer (2750 of which binary)) and 22550 elements
Coin3009W Conflict graph built in 0.009 seconds, density: 0.001%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0031I 979 added rows had average density of 15.916241
Cbc0013I At root node, 979 cuts changed objective from 401.9952 to 401.9952 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 3175 row cuts average 5.4 elements, 0 column cuts (253 active)  in 1.830 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 7538 row cuts average 34.1 elements, 0 column cuts (0 active)  in 6.404 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 506 row cuts average 4.7 elements, 0 column cuts (0 active)  in 0.431 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.003 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 461 row cuts average 12.5 elements, 0 column cuts (0 active)  in 0.383 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 786 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.378 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 5396 row cuts average 19.3 elements, 0 column cuts (0 active)  in 3.692 seconds - new frequency is -100
Cbc0014I Cut generator 8 (ZeroHalf) - 317 row cuts average 22.8 elements, 0 column cuts (0 active)  in 5.608 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 401.9952 (52.00 seconds)
Cbc0010I After 715 nodes, 448 on tree, 1e+50 best solution, best possible 401.9952 (248.09 seconds)
Cbc0010I After 719 nodes, 451 on tree, 1e+50 best solution, best possible 401.9952 (248.81 seconds)
Cbc0010I After 723 nodes, 454 on tree, 1e+50 best solution, best possible 401.9952 (250.05 seconds)
Cbc0010I After 726 nodes, 456 on tree, 1e+50 best solution, best possible 401.9952 (250.76 seconds)
Cbc0010I After 729 nodes, 458 on tree, 1e+50 best solution, best possible 401.9952 (251.48 seconds)
Cbc0010I After 733 nodes, 459 on tree, 1e+50 best solution, best possible 401.9952 (252.25 seconds)
Cbc0010I After 735 nodes, 460 on tree, 1e+50 best solution, best possible 401.9952 (253.02 seconds)
Cbc0010I After 738 nodes, 463 on tree, 1e+50 best solution, best possible 401.9952 (253.73 seconds)
Cbc0010I After 741 nodes, 465 on tree, 1e+50 best solution, best possible 401.9952 (254.49 seconds)
Cbc0010I After 744 nodes, 467 on tree, 1e+50 best solution, best possible 401.9952 (255.33 seconds)
Cbc0010I After 747 nodes, 469 on tree, 1e+50 best solution, best possible 401.9952 (256.06 seconds)
Cbc0010I After 751 nodes, 471 on tree, 1e+50 best solution, best possible 401.9952 (256.82 seconds)
Cbc0010I After 755 nodes, 474 on tree, 1e+50 best solution, best possible 401.9952 (257.57 seconds)
Cbc0010I After 758 nodes, 476 on tree, 1e+50 best solution, best possible 401.9952 (258.28 seconds)
Cbc0010I After 761 nodes, 478 on tree, 1e+50 best solution, best possible 401.9952 (259.05 seconds)
Cbc0010I After 765 nodes, 481 on tree, 1e+50 best solution, best possible 401.9952 (260.15 seconds)
Cbc0010I After 768 nodes, 483 on tree, 1e+50 best solution, best possible 401.9952 (260.86 seconds)
Cbc0010I After 771 nodes, 485 on tree, 1e+50 best solution, best possible 401.9952 (261.66 seconds)
Cbc0010I After 775 nodes, 487 on tree, 1e+50 best solution, best possible 401.9952 (262.38 seconds)
Cbc0010I After 778 nodes, 489 on tree, 1e+50 best solution, best possible 401.9952 (263.09 seconds)
Cbc0010I After 781 nodes, 491 on tree, 1e+50 best solution, best possible 401.9952 (263.81 seconds)
Cbc0010I After 785 nodes, 494 on tree, 1e+50 best solution, best possible 401.9952 (264.56 seconds)
Cbc0010I After 788 nodes, 496 on tree, 1e+50 best solution, best possible 401.9952 (265.28 seconds)
Cbc0010I After 792 nodes, 499 on tree, 1e+50 best solution, best possible 401.9952 (266.46 seconds)
Cbc0010I After 797 nodes, 502 on tree, 1e+50 best solution, best possible 401.9952 (267.22 seconds)
Cbc0010I After 800 nodes, 503 on tree, 1e+50 best solution, best possible 401.9952 (267.97 seconds)
Cbc0010I After 803 nodes, 505 on tree, 1e+50 best solution, best possible 401.9952 (268.67 seconds)
Cbc0010I After 807 nodes, 506 on tree, 1e+50 best solution, best possible 401.9952 (269.97 seconds)
Cbc0010I After 811 nodes, 508 on tree, 1e+50 best solution, best possible 401.9952 (270.68 seconds)
Cbc0010I After 814 nodes, 510 on tree, 1e+50 best solution, best possible 401.9952 (271.41 seconds)
Cbc0010I After 818 nodes, 512 on tree, 1e+50 best solution, best possible 401.9952 (272.17 seconds)
Cbc0010I After 822 nodes, 515 on tree, 1e+50 best solution, best possible 401.9952 (273.33 seconds)
Cbc0010I After 827 nodes, 518 on tree, 1e+50 best solution, best possible 401.9952 (274.07 seconds)
Cbc0010I After 831 nodes, 520 on tree, 1e+50 best solution, best possible 401.9952 (275.29 seconds)
Cbc0010I After 836 nodes, 523 on tree, 1e+50 best solution, best possible 401.9952 (276.05 seconds)
Cbc0010I After 840 nodes, 526 on tree, 1e+50 best solution, best possible 401.9952 (277.19 seconds)
Cbc0010I After 843 nodes, 528 on tree, 1e+50 best solution, best possible 401.9952 (277.99 seconds)
Cbc0010I After 848 nodes, 531 on tree, 1e+50 best solution, best possible 401.9952 (278.74 seconds)
Cbc0010I After 852 nodes, 534 on tree, 1e+50 best solution, best possible 401.9952 (279.91 seconds)
Cbc0010I After 856 nodes, 536 on tree, 1e+50 best solution, best possible 401.9952 (280.66 seconds)
Cbc0010I After 861 nodes, 540 on tree, 1e+50 best solution, best possible 401.9952 (281.80 seconds)
Cbc0010I After 864 nodes, 542 on tree, 1e+50 best solution, best possible 401.9952 (282.54 seconds)
Cbc0010I After 868 nodes, 544 on tree, 1e+50 best solution, best possible 401.9952 (283.32 seconds)
Cbc0010I After 873 nodes, 548 on tree, 1e+50 best solution, best possible 401.9952 (284.51 seconds)
Cbc0010I After 878 nodes, 551 on tree, 1e+50 best solution, best possible 401.9952 (285.22 seconds)
Cbc0010I After 882 nodes, 554 on tree, 1e+50 best solution, best possible 401.9952 (286.27 seconds)
Cbc0010I After 887 nodes, 557 on tree, 1e+50 best solution, best possible 401.9952 (287.04 seconds)
Cbc0010I After 891 nodes, 560 on tree, 1e+50 best solution, best possible 401.9952 (288.03 seconds)
Cbc0010I After 897 nodes, 564 on tree, 1e+50 best solution, best possible 401.9952 (289.12 seconds)
Cbc0010I After 902 nodes, 567 on tree, 1e+50 best solution, best possible 401.9952 (289.88 seconds)
Cbc0010I After 906 nodes, 569 on tree, 1e+50 best solution, best possible 401.9952 (290.81 seconds)
Cbc0010I After 912 nodes, 574 on tree, 1e+50 best solution, best possible 401.9952 (292.04 seconds)
Cbc0010I After 918 nodes, 578 on tree, 1e+50 best solution, best possible 401.9952 (293.13 seconds)
Cbc0010I After 924 nodes, 582 on tree, 1e+50 best solution, best possible 401.9952 (294.24 seconds)
Cbc0010I After 930 nodes, 586 on tree, 1e+50 best solution, best possible 401.9952 (295.27 seconds)
Cbc0010I After 935 nodes, 589 on tree, 1e+50 best solution, best possible 401.9952 (295.99 seconds)
Cbc0010I After 939 nodes, 592 on tree, 1e+50 best solution, best possible 401.9952 (296.92 seconds)
Cbc0010I After 945 nodes, 596 on tree, 1e+50 best solution, best possible 401.9952 (298.01 seconds)
Cbc0010I After 951 nodes, 600 on tree, 1e+50 best solution, best possible 401.9952 (299.24 seconds)
Cbc0010I After 957 nodes, 604 on tree, 1e+50 best solution, best possible 401.9952 (300.27 seconds)
Cbc0010I After 963 nodes, 608 on tree, 1e+50 best solution, best possible 401.9952 (301.23 seconds)
Cbc0010I After 969 nodes, 612 on tree, 1e+50 best solution, best possible 401.9952 (302.27 seconds)
Cbc0010I After 975 nodes, 616 on tree, 1e+50 best solution, best possible 401.9952 (303.21 seconds)
Cbc0010I After 981 nodes, 620 on tree, 1e+50 best solution, best possible 401.9952 (304.30 seconds)
Cbc0010I After 987 nodes, 623 on tree, 1e+50 best solution, best possible 401.9952 (305.35 seconds)
Cbc0010I After 991 nodes, 625 on tree, 1e+50 best solution, best possible 401.9952 (306.08 seconds)
Cbc0010I After 996 nodes, 628 on tree, 1e+50 best solution, best possible 401.9952 (307.08 seconds)
Cbc0010I After 1002 nodes, 632 on tree, 1e+50 best solution, best possible 401.9952 (308.62 seconds)
Cbc0010I After 1005 nodes, 635 on tree, 1e+50 best solution, best possible 401.9952 (311.00 seconds)
Cbc0010I After 1007 nodes, 637 on tree, 1e+50 best solution, best possible 401.9952 (312.11 seconds)
Cbc0010I After 1008 nodes, 638 on tree, 1e+50 best solution, best possible 401.9952 (312.93 seconds)
Cbc0010I After 1011 nodes, 641 on tree, 1e+50 best solution, best possible 401.9952 (313.89 seconds)
Cbc0010I After 1014 nodes, 644 on tree, 1e+50 best solution, best possible 401.9952 (314.80 seconds)
Cbc0010I After 1017 nodes, 647 on tree, 1e+50 best solution, best possible 401.9952 (315.78 seconds)
Cbc0010I After 1020 nodes, 650 on tree, 1e+50 best solution, best possible 401.9952 (316.71 seconds)
Cbc0010I After 1023 nodes, 653 on tree, 1e+50 best solution, best possible 401.9952 (317.58 seconds)
Cbc0010I After 1027 nodes, 657 on tree, 1e+50 best solution, best possible 401.9952 (318.39 seconds)
Cbc0010I After 1031 nodes, 661 on tree, 1e+50 best solution, best possible 401.9952 (319.27 seconds)
Cbc0010I After 1034 nodes, 664 on tree, 1e+50 best solution, best possible 401.9952 (320.15 seconds)
Cbc0010I After 1037 nodes, 667 on tree, 1e+50 best solution, best possible 401.9952 (320.93 seconds)
Cbc0010I After 1041 nodes, 671 on tree, 1e+50 best solution, best possible 401.9952 (321.85 seconds)
Cbc0010I After 1045 nodes, 675 on tree, 1e+50 best solution, best possible 401.9952 (322.68 seconds)
Cbc0010I After 1049 nodes, 679 on tree, 1e+50 best solution, best possible 401.9952 (323.46 seconds)
Cbc0010I After 1052 nodes, 682 on tree, 1e+50 best solution, best possible 401.9952 (324.25 seconds)
Cbc0010I After 1056 nodes, 686 on tree, 1e+50 best solution, best possible 401.9952 (325.08 seconds)
Cbc0010I After 1059 nodes, 689 on tree, 1e+50 best solution, best possible 401.9952 (325.84 seconds)
Cbc0010I After 1062 nodes, 692 on tree, 1e+50 best solution, best possible 401.9952 (326.64 seconds)
Cbc0010I After 1065 nodes, 695 on tree, 1e+50 best solution, best possible 401.9952 (327.51 seconds)
Cbc0010I After 1069 nodes, 699 on tree, 1e+50 best solution, best possible 401.9952 (328.31 seconds)
Cbc0010I After 1073 nodes, 703 on tree, 1e+50 best solution, best possible 401.9952 (329.07 seconds)
Cbc0010I After 1077 nodes, 707 on tree, 1e+50 best solution, best possible 401.9952 (329.90 seconds)
Cbc0010I After 1083 nodes, 713 on tree, 1e+50 best solution, best possible 401.9952 (330.86 seconds)
Cbc0010I After 1086 nodes, 716 on tree, 1e+50 best solution, best possible 401.9952 (331.59 seconds)
Cbc0010I After 1090 nodes, 720 on tree, 1e+50 best solution, best possible 401.9952 (332.47 seconds)
Cbc0010I After 1093 nodes, 723 on tree, 1e+50 best solution, best possible 401.9952 (333.27 seconds)
Cbc0010I After 1096 nodes, 726 on tree, 1e+50 best solution, best possible 401.9952 (334.20 seconds)
Cbc0010I After 1100 nodes, 730 on tree, 1e+50 best solution, best possible 401.9952 (334.96 seconds)
Cbc0010I After 1104 nodes, 734 on tree, 1e+50 best solution, best possible 401.9952 (335.97 seconds)
Cbc0010I After 1107 nodes, 737 on tree, 1e+50 best solution, best possible 401.9952 (336.69 seconds)
Cbc0010I After 1111 nodes, 741 on tree, 1e+50 best solution, best possible 401.9952 (337.53 seconds)
Cbc0010I After 1115 nodes, 745 on tree, 1e+50 best solution, best possible 401.9952 (338.25 seconds)
Cbc0010I After 1119 nodes, 749 on tree, 1e+50 best solution, best possible 401.9952 (339.19 seconds)
Cbc0010I After 1124 nodes, 754 on tree, 1e+50 best solution, best possible 401.9952 (339.96 seconds)
Cbc0010I After 1128 nodes, 758 on tree, 1e+50 best solution, best possible 401.9952 (340.83 seconds)
Cbc0010I After 1132 nodes, 762 on tree, 1e+50 best solution, best possible 401.9952 (341.81 seconds)
Cbc0010I After 1135 nodes, 765 on tree, 1e+50 best solution, best possible 401.9952 (342.54 seconds)
Cbc0010I After 1139 nodes, 769 on tree, 1e+50 best solution, best possible 401.9952 (343.42 seconds)
Cbc0010I After 1144 nodes, 774 on tree, 1e+50 best solution, best possible 401.9952 (344.24 seconds)
Cbc0010I After 1148 nodes, 778 on tree, 1e+50 best solution, best possible 401.9952 (345.07 seconds)
Cbc0010I After 1152 nodes, 782 on tree, 1e+50 best solution, best possible 401.9952 (346.01 seconds)
Cbc0010I After 1155 nodes, 785 on tree, 1e+50 best solution, best possible 401.9952 (346.81 seconds)
Cbc0010I After 1159 nodes, 789 on tree, 1e+50 best solution, best possible 401.9952 (347.64 seconds)
Cbc0010I After 1164 nodes, 794 on tree, 1e+50 best solution, best possible 401.9952 (348.56 seconds)
Cbc0010I After 1169 nodes, 799 on tree, 1e+50 best solution, best possible 401.9952 (349.40 seconds)
Cbc0010I After 1172 nodes, 802 on tree, 1e+50 best solution, best possible 401.9952 (350.23 seconds)
Cbc0010I After 1176 nodes, 806 on tree, 1e+50 best solution, best possible 401.9952 (351.08 seconds)
Cbc0010I After 1180 nodes, 810 on tree, 1e+50 best solution, best possible 401.9952 (351.80 seconds)
Cbc0010I After 1184 nodes, 814 on tree, 1e+50 best solution, best possible 401.9952 (352.59 seconds)
Cbc0010I After 1188 nodes, 818 on tree, 1e+50 best solution, best possible 401.9952 (353.45 seconds)
Cbc0010I After 1191 nodes, 821 on tree, 1e+50 best solution, best possible 401.9952 (354.21 seconds)
Cbc0010I After 1195 nodes, 825 on tree, 1e+50 best solution, best possible 401.9952 (355.00 seconds)
Cbc0010I After 1200 nodes, 830 on tree, 1e+50 best solution, best possible 401.9952 (355.86 seconds)
Cbc0010I After 1204 nodes, 834 on tree, 1e+50 best solution, best possible 401.9952 (356.59 seconds)
Cbc0010I After 1208 nodes, 838 on tree, 1e+50 best solution, best possible 401.9952 (357.32 seconds)
Cbc0010I After 1212 nodes, 842 on tree, 1e+50 best solution, best possible 401.9952 (358.12 seconds)
Cbc0010I After 1216 nodes, 846 on tree, 1e+50 best solution, best possible 401.9952 (359.03 seconds)
Cbc0010I After 1220 nodes, 850 on tree, 1e+50 best solution, best possible 401.9952 (359.80 seconds)
Cbc0010I After 1224 nodes, 854 on tree, 1e+50 best solution, best possible 401.9952 (360.52 seconds)
Cbc0010I After 1229 nodes, 859 on tree, 1e+50 best solution, best possible 401.9952 (361.23 seconds)
Cbc0010I After 1233 nodes, 863 on tree, 1e+50 best solution, best possible 401.9952 (361.97 seconds)
Cbc0010I After 1237 nodes, 867 on tree, 1e+50 best solution, best possible 401.9952 (362.82 seconds)
Cbc0010I After 1241 nodes, 871 on tree, 1e+50 best solution, best possible 401.9952 (363.54 seconds)
Cbc0010I After 1245 nodes, 875 on tree, 1e+50 best solution, best possible 401.9952 (364.29 seconds)
Cbc0010I After 1249 nodes, 879 on tree, 1e+50 best solution, best possible 401.9952 (364.99 seconds)
Cbc0010I After 1254 nodes, 884 on tree, 1e+50 best solution, best possible 401.9952 (365.72 seconds)
Cbc0010I After 1259 nodes, 889 on tree, 1e+50 best solution, best possible 401.9952 (366.49 seconds)
Cbc0010I After 1264 nodes, 894 on tree, 1e+50 best solution, best possible 401.9952 (367.21 seconds)
Cbc0010I After 1270 nodes, 900 on tree, 1e+50 best solution, best possible 401.9952 (368.02 seconds)
Cbc0010I After 1274 nodes, 904 on tree, 1e+50 best solution, best possible 401.9952 (368.86 seconds)
Cbc0010I After 1276 nodes, 906 on tree, 1e+50 best solution, best possible 401.9952 (369.58 seconds)
Cbc0010I After 1280 nodes, 910 on tree, 1e+50 best solution, best possible 401.9952 (370.43 seconds)
Cbc0010I After 1284 nodes, 914 on tree, 1e+50 best solution, best possible 401.9952 (371.14 seconds)
Cbc0010I After 1290 nodes, 920 on tree, 1e+50 best solution, best possible 401.9952 (372.01 seconds)
Cbc0010I After 1294 nodes, 924 on tree, 1e+50 best solution, best possible 401.9952 (372.73 seconds)
Cbc0010I After 1299 nodes, 929 on tree, 1e+50 best solution, best possible 401.9952 (373.64 seconds)
Cbc0010I After 1304 nodes, 934 on tree, 1e+50 best solution, best possible 401.9952 (374.39 seconds)
Cbc0010I After 1309 nodes, 939 on tree, 1e+50 best solution, best possible 401.9952 (375.18 seconds)
Cbc0010I After 1313 nodes, 943 on tree, 1e+50 best solution, best possible 401.9952 (375.95 seconds)
Cbc0010I After 1318 nodes, 948 on tree, 1e+50 best solution, best possible 401.9952 (376.74 seconds)
Cbc0010I After 1323 nodes, 953 on tree, 1e+50 best solution, best possible 401.9952 (377.53 seconds)
Cbc0010I After 1329 nodes, 959 on tree, 1e+50 best solution, best possible 401.9952 (378.40 seconds)
Cbc0010I After 1333 nodes, 963 on tree, 1e+50 best solution, best possible 401.9952 (379.11 seconds)
Cbc0010I After 1339 nodes, 969 on tree, 1e+50 best solution, best possible 401.9952 (379.88 seconds)
Cbc0010I After 1344 nodes, 974 on tree, 1e+50 best solution, best possible 401.9952 (380.63 seconds)
Cbc0010I After 1350 nodes, 980 on tree, 1e+50 best solution, best possible 401.9952 (381.39 seconds)
Cbc0010I After 1355 nodes, 985 on tree, 1e+50 best solution, best possible 401.9952 (382.19 seconds)
Cbc0010I After 1360 nodes, 990 on tree, 1e+50 best solution, best possible 401.9952 (382.94 seconds)
Cbc0010I After 1365 nodes, 995 on tree, 1e+50 best solution, best possible 401.9952 (383.66 seconds)
Cbc0010I After 1371 nodes, 1001 on tree, 1e+50 best solution, best possible 401.9952 (384.52 seconds)
Cbc0010I After 1376 nodes, 1006 on tree, 1e+50 best solution, best possible 401.9952 (385.27 seconds)
Cbc0010I After 1380 nodes, 1010 on tree, 1e+50 best solution, best possible 401.9952 (386.28 seconds)
Cbc0010I After 1384 nodes, 1014 on tree, 1e+50 best solution, best possible 401.9952 (387.07 seconds)
Cbc0010I After 1388 nodes, 1018 on tree, 1e+50 best solution, best possible 401.9952 (387.87 seconds)
Cbc0010I After 1392 nodes, 1022 on tree, 1e+50 best solution, best possible 401.9952 (388.71 seconds)
Cbc0010I After 1398 nodes, 1028 on tree, 1e+50 best solution, best possible 401.9952 (389.56 seconds)
Cbc0010I After 1403 nodes, 1033 on tree, 1e+50 best solution, best possible 401.9952 (390.29 seconds)
Cbc0010I After 1408 nodes, 1038 on tree, 1e+50 best solution, best possible 401.9952 (390.99 seconds)
Cbc0010I After 1414 nodes, 1044 on tree, 1e+50 best solution, best possible 401.9952 (391.72 seconds)
Cbc0010I After 1419 nodes, 1049 on tree, 1e+50 best solution, best possible 401.9952 (392.51 seconds)
Cbc0010I After 1423 nodes, 1053 on tree, 1e+50 best solution, best possible 401.9952 (393.31 seconds)
Cbc0010I After 1427 nodes, 1057 on tree, 1e+50 best solution, best possible 401.9952 (394.09 seconds)
Cbc0010I After 1432 nodes, 1062 on tree, 1e+50 best solution, best possible 401.9952 (394.95 seconds)
Cbc0010I After 1436 nodes, 1066 on tree, 1e+50 best solution, best possible 401.9952 (395.70 seconds)
Cbc0010I After 1441 nodes, 1071 on tree, 1e+50 best solution, best possible 401.9952 (396.53 seconds)
Cbc0010I After 1446 nodes, 1076 on tree, 1e+50 best solution, best possible 401.9952 (397.37 seconds)
Cbc0010I After 1450 nodes, 1080 on tree, 1e+50 best solution, best possible 401.9952 (398.13 seconds)
Cbc0010I After 1455 nodes, 1085 on tree, 1e+50 best solution, best possible 401.9952 (399.07 seconds)
Cbc0010I After 1459 nodes, 1089 on tree, 1e+50 best solution, best possible 401.9952 (399.81 seconds)
Cbc0010I After 1464 nodes, 1094 on tree, 1e+50 best solution, best possible 401.9952 (400.63 seconds)
Cbc0010I After 1470 nodes, 1100 on tree, 1e+50 best solution, best possible 401.9952 (401.42 seconds)
Cbc0010I After 1476 nodes, 1106 on tree, 1e+50 best solution, best possible 401.9952 (402.24 seconds)
Cbc0010I After 1482 nodes, 1112 on tree, 1e+50 best solution, best possible 401.9952 (403.14 seconds)
Cbc0010I After 1488 nodes, 1118 on tree, 1e+50 best solution, best possible 401.9952 (403.96 seconds)
Cbc0010I After 1493 nodes, 1123 on tree, 1e+50 best solution, best possible 401.9952 (404.69 seconds)
Cbc0010I After 1498 nodes, 1128 on tree, 1e+50 best solution, best possible 401.9952 (405.45 seconds)
Cbc0010I After 1503 nodes, 1133 on tree, 1e+50 best solution, best possible 401.9952 (406.30 seconds)
Cbc0010I After 1509 nodes, 1139 on tree, 1e+50 best solution, best possible 401.9952 (407.16 seconds)
Cbc0010I After 1514 nodes, 1144 on tree, 1e+50 best solution, best possible 401.9952 (407.90 seconds)
Cbc0010I After 1518 nodes, 1148 on tree, 1e+50 best solution, best possible 401.9952 (408.87 seconds)
Cbc0010I After 1522 nodes, 1152 on tree, 1e+50 best solution, best possible 401.9952 (409.63 seconds)
Cbc0010I After 1526 nodes, 1156 on tree, 1e+50 best solution, best possible 401.9952 (410.46 seconds)
Cbc0010I After 1530 nodes, 1160 on tree, 1e+50 best solution, best possible 401.9952 (411.29 seconds)
Cbc0010I After 1536 nodes, 1166 on tree, 1e+50 best solution, best possible 401.9952 (412.09 seconds)
Cbc0010I After 1542 nodes, 1172 on tree, 1e+50 best solution, best possible 401.9952 (412.89 seconds)
Cbc0010I After 1548 nodes, 1178 on tree, 1e+50 best solution, best possible 401.9952 (413.79 seconds)
Cbc0010I After 1552 nodes, 1182 on tree, 1e+50 best solution, best possible 401.9952 (414.53 seconds)
Cbc0010I After 1558 nodes, 1188 on tree, 1e+50 best solution, best possible 401.9952 (415.25 seconds)
Cbc0010I After 1564 nodes, 1194 on tree, 1e+50 best solution, best possible 401.9952 (416.06 seconds)
Cbc0010I After 1570 nodes, 1200 on tree, 1e+50 best solution, best possible 401.9952 (416.82 seconds)
Cbc0010I After 1574 nodes, 1204 on tree, 1e+50 best solution, best possible 401.9952 (417.53 seconds)
Cbc0010I After 1578 nodes, 1208 on tree, 1e+50 best solution, best possible 401.9952 (418.52 seconds)
Cbc0010I After 1583 nodes, 1213 on tree, 1e+50 best solution, best possible 401.9952 (419.29 seconds)
Cbc0010I After 1587 nodes, 1217 on tree, 1e+50 best solution, best possible 401.9952 (420.07 seconds)
Cbc0010I After 1591 nodes, 1221 on tree, 1e+50 best solution, best possible 401.9952 (420.94 seconds)
Cbc0010I After 1595 nodes, 1225 on tree, 1e+50 best solution, best possible 401.9952 (421.69 seconds)
Cbc0010I After 1601 nodes, 1231 on tree, 1e+50 best solution, best possible 401.9952 (422.42 seconds)
Cbc0010I After 1606 nodes, 1236 on tree, 1e+50 best solution, best possible 401.9952 (423.23 seconds)
Cbc0010I After 1610 nodes, 1240 on tree, 1e+50 best solution, best possible 401.9952 (423.98 seconds)
Cbc0010I After 1615 nodes, 1245 on tree, 1e+50 best solution, best possible 401.9952 (424.79 seconds)
Cbc0010I After 1620 nodes, 1250 on tree, 1e+50 best solution, best possible 401.9952 (425.69 seconds)
Cbc0010I After 1624 nodes, 1254 on tree, 1e+50 best solution, best possible 401.9952 (426.40 seconds)
Cbc0010I After 1629 nodes, 1259 on tree, 1e+50 best solution, best possible 401.9952 (427.30 seconds)
Cbc0010I After 1633 nodes, 1263 on tree, 1e+50 best solution, best possible 401.9952 (428.01 seconds)
Cbc0010I After 1637 nodes, 1267 on tree, 1e+50 best solution, best possible 401.9952 (428.74 seconds)
Cbc0010I After 1641 nodes, 1271 on tree, 1e+50 best solution, best possible 401.9952 (429.49 seconds)
Cbc0010I After 1645 nodes, 1275 on tree, 1e+50 best solution, best possible 401.9952 (430.29 seconds)
Cbc0010I After 1650 nodes, 1280 on tree, 1e+50 best solution, best possible 401.9952 (431.05 seconds)
Cbc0010I After 1657 nodes, 1287 on tree, 1e+50 best solution, best possible 401.9952 (431.91 seconds)
Cbc0010I After 1662 nodes, 1292 on tree, 1e+50 best solution, best possible 401.9952 (432.65 seconds)
Cbc0010I After 1667 nodes, 1297 on tree, 1e+50 best solution, best possible 401.9952 (433.42 seconds)
Cbc0010I After 1673 nodes, 1303 on tree, 1e+50 best solution, best possible 401.9952 (434.25 seconds)
