Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/neos-5195221-niemur.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/neos-5195221-niemur.txt -quit (default strategy 1)
At line 1 NAME          neos-5195221-niemur
At line 2 ROWS
At line 42260 COLUMNS
At line 218851 RHS
At line 241578 BOUNDS
At line 251371 ENDATA
Problem neos-5195221-niemur has 42256 rows, 14546 columns and 176586 elements
Coin0008I neos-5195221-niemur read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 1.59147 seconds
Cgl0003I 1190 fixed, 0 tightened bounds, 10104 strengthened rows, 1794 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 3149 strengthened rows, 12 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2452 strengthened rows, 658 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 283 strengthened rows, 122 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 51 strengthened rows, 2 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 33 strengthened rows, 0 substitutions
Cgl0004I processed model has 26019 rows, 8985 columns (4959 integer (4959 of which binary)) and 137492 elements
Coin3009W Conflict graph built in 0.022 seconds, density: 0.011%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 779 integers unsatisfied sum - 317.18
Cbc0038I Pass   1: (13.56 seconds) suminf.  135.00000 (589) obj. 0.015883 iterations 1739
Cbc0038I Pass   2: (16.90 seconds) suminf.   72.62500 (1090) obj. 0.0444033 iterations 1280
Cbc0038I Pass   3: (17.81 seconds) suminf.   71.00000 (947) obj. 0.0429651 iterations 254
Cbc0038I Pass   4: (18.35 seconds) suminf.   71.20930 (1214) obj. 0.0485435 iterations 131
Cbc0038I Pass   5: (19.44 seconds) suminf.   78.16667 (973) obj. 0.0434026 iterations 490
Cbc0038I Pass   6: (20.58 seconds) suminf.   73.08333 (949) obj. 0.0434026 iterations 456
Cbc0038I Pass   7: (20.71 seconds) suminf.   72.30556 (948) obj. 0.0434026 iterations 15
Cbc0038I Pass   8: (21.20 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 123
Cbc0038I Pass   9: (21.75 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 131
Cbc0038I Pass  10: (22.28 seconds) suminf.   71.80000 (1015) obj. 0.0468293 iterations 134
Cbc0038I Pass  11: (23.33 seconds) suminf.   78.80556 (972) obj. 0.0584826 iterations 520
Cbc0038I Pass  12: (24.48 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 462
Cbc0038I Pass  13: (24.57 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 2
Cbc0038I Pass  14: (24.97 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 121
Cbc0038I Pass  15: (25.84 seconds) suminf.   79.02778 (974) obj. 0.0584826 iterations 434
Cbc0038I Pass  16: (27.09 seconds) suminf.   74.42105 (998) obj. 0.0596588 iterations 433
Cbc0038I Pass  17: (27.27 seconds) suminf.   72.67213 (1220) obj. 0.0600245 iterations 34
Cbc0038I Pass  18: (27.62 seconds) suminf.   71.09524 (1215) obj. 0.06019 iterations 81
Cbc0038I Pass  19: (28.01 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 88
Cbc0038I Pass  20: (28.51 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 119
Cbc0038I Pass  21: (29.45 seconds) suminf.   80.52778 (988) obj. 0.0611822 iterations 427
Cbc0038I Pass  22: (30.70 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 460
Cbc0038I Pass  23: (30.81 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 9
Cbc0038I Pass  24: (33.02 seconds) suminf.   86.50000 (173) obj. 0.0841469 iterations 604
Cbc0038I Pass  25: (34.04 seconds) suminf.   91.00000 (185) obj. 0.0897683 iterations 368
Cbc0038I Pass  26: (34.89 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 330
Cbc0038I Pass  27: (35.37 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 149
Cbc0038I Pass  28: (35.75 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 136
Cbc0038I Pass  29: (36.09 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 132
Cbc0038I Pass  30: (36.58 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 138
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 3239 integers at bound fixed and 3662 continuous
Cbc0038I Mini branch and bound did not improve solution (36.68 seconds)
Cbc0038I After 36.69 seconds - Feasibility pump exiting - took 26.03 seconds
Cbc0031I 246 added rows had average density of 6.0731707
Cbc0013I At root node, 246 cuts changed objective from 0 to -4.7918385e-15 in 10 passes
Cbc0010I After 934 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6066.27 seconds)
Cbc0010I After 935 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6073.26 seconds)
Cbc0010I After 936 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6078.24 seconds)
Cbc0010I After 937 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6083.00 seconds)
Cbc0010I After 938 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6086.90 seconds)
Cbc0010I After 939 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6098.24 seconds)
Cbc0010I After 940 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6121.20 seconds)
Cbc0010I After 941 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6140.67 seconds)
Cbc0010I After 942 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6169.41 seconds)
Cbc0010I After 943 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6174.03 seconds)
Cbc0010I After 944 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6187.73 seconds)
Cbc0010I After 945 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6193.16 seconds)
Cbc0010I After 946 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6198.10 seconds)
Cbc0010I After 947 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6200.95 seconds)
Cbc0010I After 948 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6203.41 seconds)
Cbc0010I After 949 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6210.52 seconds)
Cbc0010I After 950 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6220.17 seconds)
Cbc0010I After 951 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6229.17 seconds)
Cbc0010I After 952 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6231.45 seconds)
Cbc0010I After 953 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6235.99 seconds)
Cbc0010I After 954 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6240.30 seconds)
Cbc0010I After 955 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6243.22 seconds)
Cbc0010I After 956 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6247.86 seconds)
Cbc0010I After 957 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6253.87 seconds)
Cbc0010I After 958 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6259.25 seconds)
Cbc0010I After 959 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6262.22 seconds)
Cbc0010I After 960 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6263.98 seconds)
Cbc0010I After 961 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6269.23 seconds)
Cbc0010I After 962 nodes, 250 on tree, 0.017008355 best solution, best possible 0 (6272.69 seconds)
Cbc0010I After 963 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6293.82 seconds)
Cbc0010I After 964 nodes, 251 on tree, 0.017008355 best solution, best possible 0 (6298.50 seconds)
Cbc0010I After 965 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6300.12 seconds)
Cbc0010I After 966 nodes, 252 on tree, 0.017008355 best solution, best possible 0 (6312.95 seconds)
Cbc0010I After 967 nodes, 253 on tree, 0.017008355 best solution, best possible 0 (6315.75 seconds)
Cbc0010I After 968 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6360.77 seconds)
Cbc0010I After 969 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6397.30 seconds)
Cbc0010I After 970 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6404.87 seconds)
Cbc0010I After 971 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6422.01 seconds)
Cbc0010I After 972 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6436.59 seconds)
Cbc0010I After 973 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6450.09 seconds)
Cbc0010I After 974 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6472.19 seconds)
Cbc0010I After 975 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6492.24 seconds)
Cbc0010I After 976 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6501.25 seconds)
Cbc0010I After 977 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6505.11 seconds)
Cbc0010I After 978 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6513.20 seconds)
Cbc0010I After 979 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6523.65 seconds)
Cbc0010I After 980 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6535.01 seconds)
Cbc0010I After 981 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6555.42 seconds)
Cbc0010I After 982 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6562.56 seconds)
Cbc0010I After 983 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6568.57 seconds)
Cbc0010I After 984 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6573.37 seconds)
Cbc0010I After 985 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6580.91 seconds)
Cbc0010I After 986 nodes, 254 on tree, 0.017008355 best solution, best possible 0 (6584.43 seconds)
Cbc0010I After 987 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6609.61 seconds)
Cbc0010I After 988 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6626.10 seconds)
Cbc0010I After 989 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6636.77 seconds)
Cbc0010I After 990 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6652.32 seconds)
Cbc0010I After 991 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6657.53 seconds)
Cbc0010I After 992 nodes, 258 on tree, 0.017008355 best solution, best possible 0 (6691.06 seconds)
Cbc0010I After 993 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6694.70 seconds)
Cbc0010I After 994 nodes, 258 on tree, 0.017008355 best solution, best possible 0 (6701.22 seconds)
Cbc0010I After 996 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6704.93 seconds)
Cbc0010I After 997 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6717.85 seconds)
Cbc0010I After 998 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6732.97 seconds)
Cbc0010I After 999 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6755.27 seconds)
Cbc0010I After 1000 nodes, 255 on tree, 0.017008355 best solution, best possible 0 (6773.62 seconds)
Cbc0010I After 1001 nodes, 256 on tree, 0.017008355 best solution, best possible 0 (6787.14 seconds)
Cbc0010I After 1002 nodes, 257 on tree, 0.017008355 best solution, best possible 0 (6800.55 seconds)
Cbc0010I After 1003 nodes, 258 on tree, 0.017008355 best solution, best possible 0 (6876.39 seconds)
Cbc0010I After 1004 nodes, 259 on tree, 0.017008355 best solution, best possible 0 (6898.86 seconds)
Cbc0010I After 1005 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (6936.16 seconds)
Cbc0010I After 1006 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (6955.12 seconds)
Cbc0010I After 1007 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (6974.40 seconds)
Cbc0010I After 1008 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7007.45 seconds)
Cbc0010I After 1009 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7024.99 seconds)
Cbc0010I After 1010 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7025.99 seconds)
Cbc0010I After 1011 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7028.22 seconds)
Cbc0010I After 1012 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7035.75 seconds)
Cbc0010I After 1013 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7095.12 seconds)
Cbc0010I After 1014 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7097.55 seconds)
Cbc0010I After 1015 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7107.06 seconds)
Cbc0010I After 1016 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7114.54 seconds)
Cbc0010I After 1017 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (7118.94 seconds)
Cbc0010I After 1018 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (7132.98 seconds)
Cbc0010I After 1019 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7164.72 seconds)
Cbc0010I After 1020 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7216.63 seconds)
Cbc0010I After 1021 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7241.94 seconds)
Cbc0010I After 1022 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7308.93 seconds)
Cbc0010I After 1023 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7413.46 seconds)
Cbc0010I After 1024 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (7475.31 seconds)
Cbc0010I After 1025 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (7596.12 seconds)
Cbc0010I After 1026 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (7617.88 seconds)
Cbc0010I After 1027 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (7632.29 seconds)
Cbc0010I After 1028 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7659.35 seconds)
Cbc0010I After 1029 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7695.54 seconds)
Cbc0010I After 1030 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (7696.53 seconds)
Cbc0010I After 1031 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (7697.45 seconds)
Cbc0010I After 1032 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7716.28 seconds)
Cbc0010I After 1033 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7736.60 seconds)
Cbc0010I After 1034 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7737.75 seconds)
Cbc0010I After 1035 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (7739.00 seconds)
Cbc0010I After 1036 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (7781.30 seconds)
Cbc0010I After 1037 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (7813.47 seconds)
Cbc0010I After 1038 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (7892.44 seconds)
Cbc0010I After 1039 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7963.57 seconds)
Cbc0010I After 1040 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (7981.17 seconds)
Cbc0010I After 1041 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (8052.73 seconds)
Cbc0010I After 1042 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8083.77 seconds)
Cbc0010I After 1043 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8104.90 seconds)
Cbc0010I After 1044 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8128.54 seconds)
Cbc0010I After 1045 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8137.94 seconds)
Cbc0010I After 1046 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8139.23 seconds)
Cbc0010I After 1047 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8153.61 seconds)
Cbc0010I After 1048 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (8157.84 seconds)
Cbc0010I After 1049 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (8184.09 seconds)
Cbc0010I After 1050 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (8218.88 seconds)
Cbc0010I After 1051 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (8235.64 seconds)
Cbc0010I After 1052 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (8261.47 seconds)
Cbc0010I After 1053 nodes, 259 on tree, 0.017008355 best solution, best possible 0 (8270.11 seconds)
Cbc0010I After 1054 nodes, 259 on tree, 0.017008355 best solution, best possible 0 (8312.97 seconds)
Cbc0010I After 1055 nodes, 260 on tree, 0.017008355 best solution, best possible 0 (8328.63 seconds)
Cbc0010I After 1056 nodes, 261 on tree, 0.017008355 best solution, best possible 0 (8347.39 seconds)
Cbc0010I After 1057 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (8384.69 seconds)
Cbc0010I After 1058 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8403.38 seconds)
Cbc0010I After 1059 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8432.94 seconds)
Cbc0010I After 1060 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8461.10 seconds)
Cbc0010I After 1061 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (8491.27 seconds)
Cbc0010I After 1062 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (8534.76 seconds)
Cbc0010I After 1063 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8548.01 seconds)
Cbc0010I After 1064 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8558.07 seconds)
Cbc0010I After 1065 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8572.02 seconds)
Cbc0010I After 1066 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8595.49 seconds)
Cbc0010I After 1067 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8606.21 seconds)
Cbc0010I After 1068 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8633.59 seconds)
Cbc0010I After 1069 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8639.52 seconds)
Cbc0010I After 1070 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8687.05 seconds)
Cbc0010I After 1071 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (8715.59 seconds)
Cbc0010I After 1072 nodes, 267 on tree, 0.017008355 best solution, best possible 0 (8720.29 seconds)
Cbc0010I After 1073 nodes, 268 on tree, 0.017008355 best solution, best possible 0 (8723.12 seconds)
Cbc0010I After 1074 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (8726.81 seconds)
Cbc0010I After 1075 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (8731.22 seconds)
Cbc0010I After 1076 nodes, 268 on tree, 0.017008355 best solution, best possible 0 (8740.41 seconds)
Cbc0010I After 1077 nodes, 267 on tree, 0.017008355 best solution, best possible 0 (8746.29 seconds)
Cbc0010I After 1078 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (8749.80 seconds)
Cbc0010I After 1079 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8751.16 seconds)
Cbc0010I After 1080 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8772.09 seconds)
Cbc0010I After 1081 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8775.22 seconds)
Cbc0010I After 1082 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8780.79 seconds)
Cbc0010I After 1083 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8791.91 seconds)
Cbc0010I After 1084 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8798.59 seconds)
Cbc0010I After 1085 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8799.82 seconds)
Cbc0010I After 1086 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (8807.60 seconds)
Cbc0010I After 1087 nodes, 262 on tree, 0.017008355 best solution, best possible 0 (8827.21 seconds)
Cbc0010I After 1088 nodes, 263 on tree, 0.017008355 best solution, best possible 0 (8840.63 seconds)
Cbc0010I After 1089 nodes, 264 on tree, 0.017008355 best solution, best possible 0 (8869.62 seconds)
Cbc0010I After 1090 nodes, 265 on tree, 0.017008355 best solution, best possible 0 (8890.28 seconds)
Cbc0010I After 1091 nodes, 266 on tree, 0.017008355 best solution, best possible 0 (8961.33 seconds)
Cbc0010I After 1092 nodes, 267 on tree, 0.017008355 best solution, best possible 0 (8988.22 seconds)
Cbc0010I After 1093 nodes, 268 on tree, 0.017008355 best solution, best possible 0 (9002.10 seconds)
Cbc0010I After 1094 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9017.09 seconds)
Cbc0010I After 1095 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9031.83 seconds)
Cbc0010I After 1096 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9032.78 seconds)
Cbc0010I After 1097 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9033.90 seconds)
Cbc0010I After 1098 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9063.08 seconds)
Cbc0010I After 1099 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9088.29 seconds)
Cbc0010I After 1100 nodes, 271 on tree, 0.017008355 best solution, best possible 0 (9100.32 seconds)
Cbc0010I After 1101 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9111.02 seconds)
Cbc0010I After 1102 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9113.60 seconds)
Cbc0010I After 1103 nodes, 274 on tree, 0.017008355 best solution, best possible 0 (9122.96 seconds)
Cbc0010I After 1104 nodes, 274 on tree, 0.017008355 best solution, best possible 0 (9152.26 seconds)
Cbc0010I After 1105 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9154.45 seconds)
Cbc0010I After 1106 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9161.40 seconds)
Cbc0010I After 1107 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9175.87 seconds)
Cbc0010I After 1108 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9178.97 seconds)
Cbc0010I After 1109 nodes, 271 on tree, 0.017008355 best solution, best possible 0 (9182.02 seconds)
Cbc0010I After 1110 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9184.54 seconds)
Cbc0010I After 1111 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9198.96 seconds)
Cbc0010I After 1112 nodes, 271 on tree, 0.017008355 best solution, best possible 0 (9201.60 seconds)
Cbc0010I After 1113 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9208.32 seconds)
Cbc0010I After 1114 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9216.29 seconds)
Cbc0010I After 1115 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9234.26 seconds)
Cbc0010I After 1116 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9240.14 seconds)
Cbc0010I After 1117 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9249.83 seconds)
Cbc0010I After 1118 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9255.54 seconds)
Cbc0010I After 1119 nodes, 271 on tree, 0.017008355 best solution, best possible 0 (9259.66 seconds)
Cbc0010I After 1120 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9262.49 seconds)
Cbc0010I After 1121 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9265.47 seconds)
Cbc0010I After 1122 nodes, 268 on tree, 0.017008355 best solution, best possible 0 (9268.79 seconds)
Cbc0010I After 1123 nodes, 267 on tree, 0.017008355 best solution, best possible 0 (9271.83 seconds)
Cbc0010I After 1124 nodes, 267 on tree, 0.017008355 best solution, best possible 0 (9284.78 seconds)
Cbc0010I After 1125 nodes, 268 on tree, 0.017008355 best solution, best possible 0 (9302.18 seconds)
Cbc0010I After 1126 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9308.11 seconds)
Cbc0010I After 1127 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9314.17 seconds)
Cbc0010I After 1128 nodes, 269 on tree, 0.017008355 best solution, best possible 0 (9360.87 seconds)
Cbc0010I After 1129 nodes, 270 on tree, 0.017008355 best solution, best possible 0 (9371.00 seconds)
Cbc0010I After 1130 nodes, 271 on tree, 0.017008355 best solution, best possible 0 (9376.22 seconds)
Cbc0010I After 1131 nodes, 272 on tree, 0.017008355 best solution, best possible 0 (9388.91 seconds)
Cbc0010I After 1132 nodes, 273 on tree, 0.017008355 best solution, best possible 0 (9403.48 seconds)
Cbc0010I After 1133 nodes, 274 on tree, 0.017008355 best solution, best possible 0 (9453.99 seconds)
Cbc0010I After 1134 nodes, 275 on tree, 0.017008355 best solution, best possible 0 (9497.63 seconds)
Cbc0010I After 1135 nodes, 276 on tree, 0.017008355 best solution, best possible 0 (9500.06 seconds)
Cbc0010I After 1136 nodes, 277 on tree, 0.017008355 best solution, best possible 0 (9546.86 seconds)
Cbc0010I After 1137 nodes, 277 on tree, 0.017008355 best solution, best possible 0 (9558.58 seconds)
Cbc0010I After 1138 nodes, 277 on tree, 0.017008355 best solution, best possible 0 (9561.86 seconds)
Cbc0010I After 1139 nodes, 278 on tree, 0.017008355 best solution, best possible 0 (9608.05 seconds)
Cbc0010I After 1140 nodes, 279 on tree, 0.017008355 best solution, best possible 0 (9632.16 seconds)
Cbc0010I After 1141 nodes, 280 on tree, 0.017008355 best solution, best possible 0 (9633.69 seconds)
Cbc0010I After 1142 nodes, 281 on tree, 0.017008355 best solution, best possible 0 (9687.85 seconds)
Cbc0010I After 1143 nodes, 282 on tree, 0.017008355 best solution, best possible 0 (9762.05 seconds)
Cbc0010I After 1144 nodes, 283 on tree, 0.017008355 best solution, best possible 0 (9853.81 seconds)
Cbc0010I After 1145 nodes, 284 on tree, 0.017008355 best solution, best possible 0 (9868.18 seconds)
Cbc0010I After 1146 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (9878.20 seconds)
Cbc0010I After 1147 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (9890.02 seconds)
Cbc0010I After 1148 nodes, 287 on tree, 0.017008355 best solution, best possible 0 (9904.75 seconds)
Cbc0010I After 1149 nodes, 287 on tree, 0.017008355 best solution, best possible 0 (9922.99 seconds)
Cbc0010I After 1150 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (9933.74 seconds)
Cbc0010I After 1151 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (9948.91 seconds)
Cbc0010I After 1152 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (9970.40 seconds)
Cbc0010I After 1153 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (9976.15 seconds)
Cbc0010I After 1154 nodes, 284 on tree, 0.017008355 best solution, best possible 0 (9984.32 seconds)
Cbc0010I After 1155 nodes, 284 on tree, 0.017008355 best solution, best possible 0 (10011.59 seconds)
Cbc0010I After 1156 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10014.89 seconds)
Cbc0010I After 1157 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (10017.02 seconds)
Cbc0010I After 1158 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (10036.83 seconds)
Cbc0010I After 1159 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10041.81 seconds)
Cbc0010I After 1160 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10063.51 seconds)
Cbc0010I After 1161 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10085.10 seconds)
