Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3402294-bobin.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3402294-bobin.txt -quit (default strategy 1)
At line 1 NAME          neos-3402294-bobin
At line 2 ROWS
At line 591080 COLUMNS
At line 2625995 RHS
At line 3193048 BOUNDS
At line 3195665 ENDATA
Problem neos-3402294-bobin has 591076 rows, 2904 columns and 2034888 elements
Coin0008I neos-3402294-bobin read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 37.2852 seconds
Cgl0004I processed model has 33520 rows, 780 columns (768 integer (768 of which binary)) and 383340 elements
Coin3009W Conflict graph built in 0.016 seconds, density: 0.410%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 176 integers unsatisfied sum - 38.164
Cbc0038I Pass   1: (50.05 seconds) suminf.   25.74563 (117) obj. 0.170913 iterations 654
Cbc0038I Pass   2: (50.98 seconds) suminf.   24.54816 (112) obj. 0.191989 iterations 294
Cbc0038I Pass   3: (51.74 seconds) suminf.   23.80926 (113) obj. 0.181303 iterations 252
Cbc0038I Pass   4: (52.01 seconds) suminf.   23.20539 (113) obj. 0.204586 iterations 82
Cbc0038I Pass   5: (52.44 seconds) suminf.   22.55726 (112) obj. 0.225468 iterations 145
Cbc0038I Pass   6: (53.08 seconds) suminf.   21.32862 (100) obj. 0.236442 iterations 219
Cbc0038I Pass   7: (53.89 seconds) suminf.   20.96056 (98) obj. 0.24237 iterations 248
Cbc0038I Pass   8: (54.27 seconds) suminf.   20.74630 (109) obj. 0.242003 iterations 123
Cbc0038I Pass   9: (55.62 seconds) suminf.   20.40740 (99) obj. 0.305558 iterations 513
Cbc0038I Pass  10: (56.29 seconds) suminf.   19.26513 (99) obj. 0.259303 iterations 246
Cbc0038I Pass  11: (56.87 seconds) suminf.   16.71252 (84) obj. 0.281631 iterations 221
Cbc0038I Pass  12: (57.00 seconds) suminf.   15.43587 (80) obj. 0.301652 iterations 31
Cbc0038I Pass  13: (58.39 seconds) suminf.   17.15989 (86) obj. 0.348673 iterations 559
Cbc0038I Pass  14: (59.00 seconds) suminf.   13.63696 (82) obj. 0.347248 iterations 240
Cbc0038I Pass  15: (59.35 seconds) suminf.   12.13518 (82) obj. 0.335811 iterations 133
Cbc0038I Pass  16: (59.59 seconds) suminf.   11.88969 (86) obj. 0.338608 iterations 84
Cbc0038I Pass  17: (60.79 seconds) suminf.   12.47778 (58) obj. 0.307998 iterations 489
Cbc0038I Pass  18: (61.83 seconds) suminf.    9.68466 (63) obj. 0.29504 iterations 382
Cbc0038I Pass  19: (62.96 seconds) suminf.    8.53937 (50) obj. 0.310402 iterations 359
Cbc0038I Pass  20: (63.41 seconds) suminf.    7.51037 (43) obj. 0.311966 iterations 151
Cbc0038I Pass  21: (63.67 seconds) suminf.    7.43836 (41) obj. 0.325616 iterations 72
Cbc0038I Pass  22: (63.95 seconds) suminf.    7.37137 (53) obj. 0.303667 iterations 77
Cbc0038I Pass  23: (65.75 seconds) suminf.    8.00000 (27) obj. 0.282042 iterations 523
Cbc0038I Pass  24: (67.03 seconds) suminf.    6.00000 (22) obj. 0.276573 iterations 285
Cbc0038I Pass  25: (68.28 seconds) suminf.    6.00000 (20) obj. 0.277875 iterations 288
Cbc0038I Pass  26: (68.67 seconds) suminf.    5.50000 (20) obj. 0.277109 iterations 95
Cbc0038I Pass  27: (70.96 seconds) suminf.    5.66667 (15) obj. 0.3025 iterations 608
Cbc0038I Pass  28: (72.49 seconds) suminf.    4.66667 (17) obj. 0.319542 iterations 396
Cbc0038I Pass  29: (73.86 seconds) suminf.    4.33333 (15) obj. 0.354583 iterations 344
Cbc0038I Pass  30: (75.16 seconds) suminf.    4.00000 (13) obj. 0.354583 iterations 148
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 447 integers at bound fixed and 2 continuous
Cbc0038I Full problem 33520 rows 780 columns, reduced to 7181 rows 322 columns
Cbc0038I Mini branch and bound did not improve solution (98.47 seconds)
Cbc0038I Full problem 33521 rows 780 columns, reduced to 33521 rows 780 columns - too large
Cbc0038I After 109.30 seconds - Feasibility pump exiting - took 60.88 seconds
Cbc0031I 47 added rows had average density of 180.82979
Cbc0013I At root node, 47 cuts changed objective from 5.5511151e-16 to 0.06725 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 14.0 elements, 0 column cuts (0 active)  in 5.560 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 545 row cuts average 735.0 elements, 0 column cuts (0 active)  in 6.759 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.594 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1 row cuts average 13.0 elements, 0 column cuts (0 active)  in 7.521 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.049 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 12 row cuts average 65.0 elements, 0 column cuts (0 active)  in 2.041 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.166 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 64 row cuts average 55.0 elements, 0 column cuts (0 active)  in 3.929 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 353 row cuts average 11.0 elements, 0 column cuts (0 active)  in 49.324 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 0.06725 (254.40 seconds)
Cbc0010I After 892 nodes, 85 on tree, 0.073 best solution, best possible 0.06725 (4903.91 seconds)
Cbc0010I After 893 nodes, 86 on tree, 0.073 best solution, best possible 0.06725 (4907.14 seconds)
Cbc0010I After 894 nodes, 86 on tree, 0.073 best solution, best possible 0.06725 (4910.16 seconds)
Cbc0010I After 895 nodes, 87 on tree, 0.073 best solution, best possible 0.06725 (4913.28 seconds)
Cbc0010I After 896 nodes, 88 on tree, 0.073 best solution, best possible 0.06725 (4916.41 seconds)
Cbc0010I After 897 nodes, 89 on tree, 0.073 best solution, best possible 0.06725 (4919.57 seconds)
Cbc0010I After 898 nodes, 89 on tree, 0.073 best solution, best possible 0.06725 (4922.73 seconds)
Cbc0010I After 899 nodes, 89 on tree, 0.073 best solution, best possible 0.06725 (4925.87 seconds)
Cbc0010I After 900 nodes, 90 on tree, 0.073 best solution, best possible 0.06725 (4929.13 seconds)
Cbc0010I After 901 nodes, 90 on tree, 0.073 best solution, best possible 0.06725 (4932.14 seconds)
Cbc0010I After 902 nodes, 91 on tree, 0.073 best solution, best possible 0.06725 (4935.33 seconds)
Cbc0010I After 903 nodes, 91 on tree, 0.073 best solution, best possible 0.06725 (4938.37 seconds)
Cbc0010I After 904 nodes, 92 on tree, 0.073 best solution, best possible 0.06725 (4941.51 seconds)
Cbc0010I After 905 nodes, 92 on tree, 0.073 best solution, best possible 0.06725 (4944.64 seconds)
Cbc0010I After 906 nodes, 93 on tree, 0.073 best solution, best possible 0.06725 (4947.80 seconds)
Cbc0010I After 907 nodes, 94 on tree, 0.073 best solution, best possible 0.06725 (4950.95 seconds)
Cbc0010I After 908 nodes, 94 on tree, 0.073 best solution, best possible 0.06725 (4954.08 seconds)
Cbc0010I After 910 nodes, 94 on tree, 0.073 best solution, best possible 0.06725 (4957.51 seconds)
Cbc0010I After 911 nodes, 94 on tree, 0.073 best solution, best possible 0.06725 (4960.71 seconds)
Cbc0010I After 912 nodes, 95 on tree, 0.073 best solution, best possible 0.06725 (4963.84 seconds)
Cbc0004I Integer solution of 0.06725 found after 104288 iterations and 913 nodes (4966.92 seconds)
Cbc0001I Search completed - best objective 0.06724999999999992, took 104288 iterations and 913 nodes (4966.94 seconds)
Cbc0032I Strong branching done 7406 times (115093 iterations), fathomed 14 nodes and fixed 394 variables
Cbc0035I Maximum depth 44, 231 variables fixed on reduced cost
Cuts at root node changed objective from 5.55112e-16 to 0.06725
Probing was tried 10 times and created 2 cuts of which 0 were active after adding rounds of cuts (5.55957 seconds)
Gomory was tried 948 times and created 1047 cuts of which 0 were active after adding rounds of cuts (48.839 seconds)
Knapsack was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.593509 seconds)
liftKnapsack was tried 10 times and created 1 cuts of which 0 were active after adding rounds of cuts (7.52059 seconds)
Clique was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.015348 seconds)
OddWheel was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.048978 seconds)
MixedIntegerRounding2 was tried 10 times and created 12 cuts of which 0 were active after adding rounds of cuts (2.04109 seconds)
FlowCover was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.165713 seconds)
TwoMirCuts was tried 948 times and created 117 cuts of which 0 were active after adding rounds of cuts (38.5364 seconds)
ZeroHalf was tried 948 times and created 16211 cuts of which 0 were active after adding rounds of cuts (3780.9 seconds)

Result - Optimal solution found
Objective value:                0.06725
Enumerated nodes:               913
Total iterations:               104288
Time (CPU seconds):             4845.9
Time (Wallclock seconds):       4970.86
Total time (CPU seconds):       4848.11   (Wallclock seconds):       4973.07
