Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-1593097.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-1593097.txt -quit (default strategy 1)
At line 1 NAME          neos-1593097
At line 2 ROWS
At line 802 COLUMNS
At line 114165 RHS
At line 114496 BOUNDS
At line 132697 ENDATA
Problem neos-1593097 has 798 rows, 18460 columns and 113308 elements
Coin0008I neos-1593097 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 4424 - 3.60112 seconds
Cgl0011I 208 variables made integer
Cgl0004I processed model has 746 rows, 18408 columns (18408 integer (18200 of which binary)) and 94848 elements
Coin3009W Conflict graph built in 1.349 seconds, density: 0.443%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 205 integers unsatisfied sum - 57.2435
Cbc0038I Pass   1: suminf.   31.02691 (123) obj. 12821.3 iterations 965
Cbc0038I Pass   2: suminf.   24.19730 (113) obj. 14176.8 iterations 262
Cbc0038I Pass   3: suminf.   21.93990 (113) obj. 14058.4 iterations 115
Cbc0038I Pass   4: suminf.   21.93990 (113) obj. 14058.4 iterations 0
Cbc0038I Pass   5: suminf.   18.78916 (110) obj. 15814.5 iterations 222
Cbc0038I Pass   6: suminf.   17.77662 (107) obj. 15954.6 iterations 70
Cbc0038I Pass   7: suminf.   17.72389 (104) obj. 15957.9 iterations 12
Cbc0038I Pass   8: suminf.   16.96529 (97) obj. 17647.9 iterations 178
Cbc0038I Pass   9: suminf.   14.53281 (88) obj. 18960.6 iterations 218
Cbc0038I Pass  10: suminf.   13.45497 (84) obj. 19565.7 iterations 184
Cbc0038I Pass  11: suminf.   12.64038 (95) obj. 19426.4 iterations 76
Cbc0038I Pass  12: suminf.   12.92235 (90) obj. 19303.6 iterations 154
Cbc0038I Pass  13: suminf.   12.52398 (90) obj. 19330 iterations 28
Cbc0038I Pass  14: suminf.   13.51107 (73) obj. 20350.4 iterations 259
Cbc0038I Pass  15: suminf.   11.53886 (71) obj. 20568.6 iterations 144
Cbc0038I Pass  16: suminf.   11.08671 (68) obj. 21400.4 iterations 163
Cbc0038I Pass  17: suminf.   11.08671 (68) obj. 21400.4 iterations 12
Cbc0038I Pass  18: suminf.   10.76177 (66) obj. 21553 iterations 174
Cbc0038I Pass  19: suminf.   10.68944 (67) obj. 21559.1 iterations 25
Cbc0038I Pass  20: suminf.   10.25647 (69) obj. 22159.6 iterations 193
Cbc0038I Pass  21: suminf.    9.66255 (65) obj. 22233.1 iterations 78
Cbc0038I Pass  22: suminf.    9.70590 (60) obj. 22761.1 iterations 173
Cbc0038I Pass  23: suminf.    9.23502 (65) obj. 22700.4 iterations 59
Cbc0038I Pass  24: suminf.    7.80216 (58) obj. 23111.9 iterations 168
Cbc0038I Pass  25: suminf.    7.51206 (59) obj. 23061 iterations 109
Cbc0038I Pass  26: suminf.    7.99670 (62) obj. 22850.8 iterations 275
Cbc0038I Pass  27: suminf.    7.49384 (63) obj. 22777.6 iterations 139
Cbc0038I Pass  28: suminf.    8.33834 (53) obj. 22664.6 iterations 128
Cbc0038I Pass  29: suminf.    7.37079 (53) obj. 22693.7 iterations 20
Cbc0038I Pass  30: suminf.    6.70225 (60) obj. 22756.4 iterations 63
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 17695 integers at bound fixed and 93 continuous
Cbc0038I Mini branch and bound did not improve solution (11.56 seconds)
Cbc0038I After 14.64 seconds - Feasibility pump exiting - took 7.50 seconds
Cbc0031I 555 added rows had average density of 108.54234
Cbc0013I At root node, 555 cuts changed objective from 4424 to 4436.7757 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (445 active)  in 26.545 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 132 row cuts average 276.6 elements, 0 column cuts (0 active)  in 2.333 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.057 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1845 row cuts average 70.8 elements, 0 column cuts (0 active)  in 30.515 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.172 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.968 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 909 row cuts average 139.6 elements, 0 column cuts (0 active)  in 0.902 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 1134 row cuts average 70.3 elements, 0 column cuts (0 active)  in 0.511 seconds - new frequency is 1
Cbc0014I Cut generator 8 (TwoMirCuts) - 277 row cuts average 147.7 elements, 0 column cuts (0 active)  in 2.334 seconds - new frequency is -100
Cbc0014I Cut generator 9 (ZeroHalf) - 388 row cuts average 142.3 elements, 0 column cuts (0 active)  in 2.183 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 4436.7757 (229.20 seconds)
Cbc0010I After 2275 nodes, 1314 on tree, 1e+50 best solution, best possible 4436.7757 (3022.59 seconds)
Cbc0010I After 2280 nodes, 1319 on tree, 1e+50 best solution, best possible 4436.7757 (3023.39 seconds)
Cbc0010I After 2286 nodes, 1323 on tree, 1e+50 best solution, best possible 4436.7757 (3024.18 seconds)
Cbc0010I After 2291 nodes, 1328 on tree, 1e+50 best solution, best possible 4436.7757 (3025.01 seconds)
Cbc0010I After 2296 nodes, 1333 on tree, 1e+50 best solution, best possible 4436.7757 (3025.79 seconds)
Cbc0010I After 2301 nodes, 1338 on tree, 1e+50 best solution, best possible 4436.7757 (3026.60 seconds)
Cbc0010I After 2307 nodes, 1342 on tree, 1e+50 best solution, best possible 4436.7757 (3027.36 seconds)
Cbc0010I After 2312 nodes, 1347 on tree, 1e+50 best solution, best possible 4436.7757 (3028.23 seconds)
Cbc0010I After 2317 nodes, 1352 on tree, 1e+50 best solution, best possible 4436.7757 (3028.96 seconds)
Cbc0010I After 2322 nodes, 1357 on tree, 1e+50 best solution, best possible 4436.7757 (3029.72 seconds)
Cbc0010I After 2327 nodes, 1362 on tree, 1e+50 best solution, best possible 4436.7757 (3030.51 seconds)
Cbc0010I After 2332 nodes, 1367 on tree, 1e+50 best solution, best possible 4436.7757 (3031.26 seconds)
Cbc0010I After 2337 nodes, 1372 on tree, 1e+50 best solution, best possible 4436.7757 (3032.09 seconds)
Cbc0010I After 2343 nodes, 1378 on tree, 1e+50 best solution, best possible 4436.7757 (3032.87 seconds)
Cbc0010I After 2349 nodes, 1382 on tree, 1e+50 best solution, best possible 4436.7757 (3033.62 seconds)
Cbc0010I After 2354 nodes, 1387 on tree, 1e+50 best solution, best possible 4436.7757 (3034.33 seconds)
Cbc0010I After 2359 nodes, 1390 on tree, 1e+50 best solution, best possible 4436.7757 (3035.03 seconds)
Cbc0010I After 2364 nodes, 1395 on tree, 1e+50 best solution, best possible 4436.7757 (3035.80 seconds)
Cbc0010I After 2370 nodes, 1401 on tree, 1e+50 best solution, best possible 4436.7757 (3036.55 seconds)
Cbc0010I After 2375 nodes, 1406 on tree, 1e+50 best solution, best possible 4436.7757 (3037.28 seconds)
Cbc0010I After 2381 nodes, 1412 on tree, 1e+50 best solution, best possible 4436.7757 (3038.02 seconds)
Cbc0010I After 2386 nodes, 1417 on tree, 1e+50 best solution, best possible 4436.7757 (3038.74 seconds)
Cbc0010I After 2392 nodes, 1423 on tree, 1e+50 best solution, best possible 4436.7757 (3039.51 seconds)
Cbc0010I After 2396 nodes, 1427 on tree, 1e+50 best solution, best possible 4436.7757 (3040.21 seconds)
Cbc0010I After 2402 nodes, 1433 on tree, 1e+50 best solution, best possible 4436.7757 (3040.97 seconds)
Cbc0010I After 2406 nodes, 1437 on tree, 1e+50 best solution, best possible 4436.7757 (3041.68 seconds)
Cbc0010I After 2412 nodes, 1443 on tree, 1e+50 best solution, best possible 4436.7757 (3042.43 seconds)
Cbc0010I After 2417 nodes, 1448 on tree, 1e+50 best solution, best possible 4436.7757 (3043.20 seconds)
Cbc0010I After 2422 nodes, 1453 on tree, 1e+50 best solution, best possible 4436.7757 (3043.92 seconds)
Cbc0010I After 2428 nodes, 1459 on tree, 1e+50 best solution, best possible 4436.7757 (3044.62 seconds)
Cbc0010I After 2433 nodes, 1464 on tree, 1e+50 best solution, best possible 4436.7757 (3045.36 seconds)
Cbc0010I After 2438 nodes, 1469 on tree, 1e+50 best solution, best possible 4436.7757 (3046.11 seconds)
Cbc0010I After 2444 nodes, 1475 on tree, 1e+50 best solution, best possible 4436.7757 (3047.12 seconds)
Cbc0010I After 2451 nodes, 1482 on tree, 1e+50 best solution, best possible 4436.7757 (3047.84 seconds)
Cbc0010I After 2457 nodes, 1488 on tree, 1e+50 best solution, best possible 4436.7757 (3048.59 seconds)
Cbc0010I After 2463 nodes, 1492 on tree, 1e+50 best solution, best possible 4436.7757 (3049.30 seconds)
Cbc0010I After 2470 nodes, 1499 on tree, 1e+50 best solution, best possible 4436.7757 (3050.33 seconds)
Cbc0010I After 2477 nodes, 1506 on tree, 1e+50 best solution, best possible 4436.7757 (3051.11 seconds)
Cbc0010I After 2485 nodes, 1512 on tree, 1e+50 best solution, best possible 4436.7757 (3051.88 seconds)
Cbc0010I After 2491 nodes, 1518 on tree, 1e+50 best solution, best possible 4436.7757 (3052.81 seconds)
Cbc0010I After 2497 nodes, 1524 on tree, 1e+50 best solution, best possible 4436.7757 (3053.53 seconds)
Cbc0010I After 2506 nodes, 1533 on tree, 1e+50 best solution, best possible 4436.7757 (3054.53 seconds)
Cbc0010I After 2514 nodes, 1539 on tree, 1e+50 best solution, best possible 4436.7757 (3055.26 seconds)
Cbc0010I After 2522 nodes, 1547 on tree, 1e+50 best solution, best possible 4436.7757 (3056.32 seconds)
Cbc0010I After 2529 nodes, 1554 on tree, 1e+50 best solution, best possible 4436.7757 (3057.07 seconds)
Cbc0010I After 2537 nodes, 1562 on tree, 1e+50 best solution, best possible 4436.7757 (3057.99 seconds)
Cbc0010I After 2545 nodes, 1570 on tree, 1e+50 best solution, best possible 4436.7757 (3058.73 seconds)
Cbc0010I After 2553 nodes, 1576 on tree, 1e+50 best solution, best possible 4436.7757 (3059.64 seconds)
Cbc0010I After 2562 nodes, 1583 on tree, 1e+50 best solution, best possible 4436.7757 (3060.36 seconds)
Cbc0010I After 2571 nodes, 1588 on tree, 1e+50 best solution, best possible 4436.7757 (3061.26 seconds)
Cbc0010I After 2579 nodes, 1596 on tree, 1e+50 best solution, best possible 4436.7757 (3061.97 seconds)
Cbc0010I After 2586 nodes, 1603 on tree, 1e+50 best solution, best possible 4436.7757 (3062.81 seconds)
Cbc0010I After 2596 nodes, 1611 on tree, 1e+50 best solution, best possible 4436.7757 (3063.53 seconds)
Cbc0010I After 2602 nodes, 1617 on tree, 1e+50 best solution, best possible 4436.7757 (3064.28 seconds)
Cbc0010I After 2609 nodes, 1624 on tree, 1e+50 best solution, best possible 4436.7757 (3064.99 seconds)
Cbc0010I After 2617 nodes, 1632 on tree, 1e+50 best solution, best possible 4436.7757 (3065.73 seconds)
Cbc0010I After 2627 nodes, 1642 on tree, 1e+50 best solution, best possible 4436.7757 (3066.61 seconds)
Cbc0010I After 2638 nodes, 1651 on tree, 1e+50 best solution, best possible 4436.7757 (3067.36 seconds)
Cbc0010I After 2649 nodes, 1662 on tree, 1e+50 best solution, best possible 4436.7757 (3068.06 seconds)
Cbc0016I Integer solution of 25895 found by strong branching after 835649 iterations and 2654 nodes (3068.28 seconds)
Cbc0010I After 2659 nodes, 1662 on tree, 25895 best solution, best possible 4436.7757 (3069.49 seconds)
Cbc0010I After 2667 nodes, 1654 on tree, 25895 best solution, best possible 4436.7757 (3070.20 seconds)
Cbc0010I After 2670 nodes, 1651 on tree, 25895 best solution, best possible 4436.7757 (3070.96 seconds)
Cbc0010I After 2677 nodes, 1645 on tree, 25895 best solution, best possible 4436.7757 (3071.68 seconds)
Cbc0010I After 2680 nodes, 1643 on tree, 25895 best solution, best possible 4436.7757 (3072.42 seconds)
Cbc0010I After 2690 nodes, 1634 on tree, 25895 best solution, best possible 4436.7757 (3073.25 seconds)
Cbc0010I After 2698 nodes, 1626 on tree, 25895 best solution, best possible 4436.7757 (3074.02 seconds)
Cbc0010I After 2701 nodes, 1623 on tree, 25895 best solution, best possible 4436.7757 (3076.35 seconds)
Cbc0010I After 2707 nodes, 1619 on tree, 25895 best solution, best possible 4436.7757 (3077.06 seconds)
Cbc0010I After 2711 nodes, 1617 on tree, 25895 best solution, best possible 4436.7757 (3079.18 seconds)
Cbc0010I After 2714 nodes, 1615 on tree, 25895 best solution, best possible 4436.7757 (3082.59 seconds)
Cbc0010I After 2715 nodes, 1615 on tree, 25895 best solution, best possible 4436.7757 (3086.95 seconds)
Cbc0010I After 2719 nodes, 1611 on tree, 25895 best solution, best possible 4436.7757 (3087.68 seconds)
Cbc0010I After 2725 nodes, 1605 on tree, 25895 best solution, best possible 4436.7757 (3089.04 seconds)
Cbc0010I After 2730 nodes, 1601 on tree, 25895 best solution, best possible 4436.7757 (3090.15 seconds)
Cbc0010I After 2735 nodes, 1598 on tree, 25895 best solution, best possible 4436.7757 (3092.42 seconds)
Cbc0010I After 2736 nodes, 1598 on tree, 25895 best solution, best possible 4436.7757 (3093.31 seconds)
Cbc0010I After 2742 nodes, 1594 on tree, 25895 best solution, best possible 4436.7757 (3094.19 seconds)
Cbc0010I After 2746 nodes, 1591 on tree, 25895 best solution, best possible 4436.7757 (3095.01 seconds)
Cbc0010I After 2751 nodes, 1587 on tree, 25895 best solution, best possible 4436.7757 (3096.08 seconds)
Cbc0010I After 2752 nodes, 1588 on tree, 25895 best solution, best possible 4436.7757 (3101.22 seconds)
Cbc0010I After 2761 nodes, 1579 on tree, 25895 best solution, best possible 4436.7757 (3101.96 seconds)
Cbc0010I After 2763 nodes, 1577 on tree, 25895 best solution, best possible 4436.7757 (3102.69 seconds)
Cbc0010I After 2772 nodes, 1568 on tree, 25895 best solution, best possible 4436.7757 (3103.46 seconds)
Cbc0010I After 2780 nodes, 1561 on tree, 25895 best solution, best possible 4436.7757 (3104.49 seconds)
Cbc0010I After 2784 nodes, 1559 on tree, 25895 best solution, best possible 4436.7757 (3105.19 seconds)
Cbc0010I After 2793 nodes, 1552 on tree, 25895 best solution, best possible 4436.7757 (3106.20 seconds)
Cbc0010I After 2797 nodes, 1549 on tree, 25895 best solution, best possible 4436.7757 (3110.82 seconds)
Cbc0010I After 2799 nodes, 1548 on tree, 25895 best solution, best possible 4436.7757 (3115.34 seconds)
Cbc0010I After 2806 nodes, 1541 on tree, 25895 best solution, best possible 4436.7757 (3116.62 seconds)
Cbc0010I After 2807 nodes, 1542 on tree, 25895 best solution, best possible 4436.7757 (3121.71 seconds)
Cbc0010I After 2808 nodes, 1542 on tree, 25895 best solution, best possible 4436.7757 (3123.76 seconds)
Cbc0010I After 2814 nodes, 1536 on tree, 25895 best solution, best possible 4436.7757 (3124.77 seconds)
Cbc0010I After 2816 nodes, 1535 on tree, 25895 best solution, best possible 4436.7757 (3129.38 seconds)
Cbc0010I After 2821 nodes, 1534 on tree, 25895 best solution, best possible 4436.7757 (3134.50 seconds)
Cbc0010I After 2823 nodes, 1533 on tree, 25895 best solution, best possible 4436.7757 (3135.23 seconds)
Cbc0010I After 2827 nodes, 1529 on tree, 25895 best solution, best possible 4436.7757 (3136.11 seconds)
Cbc0010I After 2831 nodes, 1526 on tree, 25895 best solution, best possible 4436.7757 (3137.15 seconds)
Cbc0010I After 2832 nodes, 1527 on tree, 25895 best solution, best possible 4436.7757 (3139.49 seconds)
Cbc0010I After 2839 nodes, 1520 on tree, 25895 best solution, best possible 4436.7757 (3140.91 seconds)
Cbc0010I After 2841 nodes, 1519 on tree, 25895 best solution, best possible 4436.7757 (3141.76 seconds)
Cbc0010I After 2845 nodes, 1516 on tree, 25895 best solution, best possible 4436.7757 (3142.48 seconds)
Cbc0010I After 2856 nodes, 1505 on tree, 25895 best solution, best possible 4436.7757 (3143.39 seconds)
Cbc0010I After 2859 nodes, 1503 on tree, 25895 best solution, best possible 4436.7757 (3146.68 seconds)
Cbc0010I After 2861 nodes, 1504 on tree, 25895 best solution, best possible 4436.7757 (3151.10 seconds)
Cbc0010I After 2864 nodes, 1502 on tree, 25895 best solution, best possible 4436.7757 (3153.26 seconds)
Cbc0010I After 2868 nodes, 1499 on tree, 25895 best solution, best possible 4436.7757 (3155.14 seconds)
Cbc0010I After 2869 nodes, 1500 on tree, 25895 best solution, best possible 4436.7757 (3157.31 seconds)
Cbc0010I After 2873 nodes, 1500 on tree, 25895 best solution, best possible 4436.7757 (3158.11 seconds)
Cbc0010I After 2874 nodes, 1501 on tree, 25895 best solution, best possible 4436.7757 (3159.78 seconds)
Cbc0010I After 2880 nodes, 1495 on tree, 25895 best solution, best possible 4436.7757 (3161.33 seconds)
Cbc0010I After 2884 nodes, 1492 on tree, 25895 best solution, best possible 4436.7757 (3162.61 seconds)
Cbc0010I After 2886 nodes, 1494 on tree, 25895 best solution, best possible 4436.7757 (3163.45 seconds)
Cbc0010I After 2889 nodes, 1493 on tree, 25895 best solution, best possible 4436.7757 (3165.83 seconds)
Cbc0010I After 2890 nodes, 1492 on tree, 25895 best solution, best possible 4436.7757 (3166.70 seconds)
Cbc0010I After 2892 nodes, 1493 on tree, 25895 best solution, best possible 4436.7757 (3169.11 seconds)
Cbc0010I After 2893 nodes, 1493 on tree, 25895 best solution, best possible 4436.7757 (3173.68 seconds)
Cbc0010I After 2898 nodes, 1491 on tree, 25895 best solution, best possible 4436.7757 (3174.94 seconds)
Cbc0010I After 2901 nodes, 1492 on tree, 25895 best solution, best possible 4436.7757 (3177.33 seconds)
Cbc0010I After 2906 nodes, 1488 on tree, 25895 best solution, best possible 4436.7757 (3178.39 seconds)
Cbc0010I After 2908 nodes, 1490 on tree, 25895 best solution, best possible 4436.7757 (3179.45 seconds)
Cbc0010I After 2909 nodes, 1491 on tree, 25895 best solution, best possible 4436.7757 (3183.04 seconds)
Cbc0010I After 2912 nodes, 1490 on tree, 25895 best solution, best possible 4436.7757 (3188.04 seconds)
Cbc0010I After 2916 nodes, 1487 on tree, 25895 best solution, best possible 4436.7757 (3193.07 seconds)
Cbc0010I After 2917 nodes, 1488 on tree, 25895 best solution, best possible 4436.7757 (3194.87 seconds)
Cbc0010I After 2925 nodes, 1480 on tree, 25895 best solution, best possible 4436.7757 (3195.64 seconds)
Cbc0010I After 2928 nodes, 1478 on tree, 25895 best solution, best possible 4436.7757 (3196.54 seconds)
Cbc0010I After 2931 nodes, 1479 on tree, 25895 best solution, best possible 4436.7757 (3200.96 seconds)
Cbc0010I After 2934 nodes, 1477 on tree, 25895 best solution, best possible 4436.7757 (3209.12 seconds)
Cbc0010I After 2936 nodes, 1476 on tree, 25895 best solution, best possible 4436.7757 (3210.67 seconds)
Cbc0010I After 2937 nodes, 1477 on tree, 25895 best solution, best possible 4436.7757 (3213.43 seconds)
Cbc0010I After 2948 nodes, 1467 on tree, 25895 best solution, best possible 4436.7757 (3215.29 seconds)
Cbc0010I After 2949 nodes, 1468 on tree, 25895 best solution, best possible 4436.7757 (3216.52 seconds)
Cbc0010I After 2950 nodes, 1468 on tree, 25895 best solution, best possible 4436.7757 (3218.06 seconds)
Cbc0010I After 2951 nodes, 1469 on tree, 25895 best solution, best possible 4436.7757 (3223.57 seconds)
Cbc0010I After 2953 nodes, 1469 on tree, 25895 best solution, best possible 4436.7757 (3227.51 seconds)
Cbc0010I After 2959 nodes, 1463 on tree, 25895 best solution, best possible 4436.7757 (3228.27 seconds)
Cbc0010I After 2963 nodes, 1460 on tree, 25895 best solution, best possible 4436.7757 (3230.22 seconds)
Cbc0010I After 2964 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3236.55 seconds)
Cbc0010I After 2965 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3240.13 seconds)
Cbc0010I After 2967 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3245.62 seconds)
Cbc0010I After 2968 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3252.90 seconds)
Cbc0010I After 2970 nodes, 1460 on tree, 25895 best solution, best possible 4436.7757 (3256.19 seconds)
Cbc0010I After 2971 nodes, 1460 on tree, 25895 best solution, best possible 4436.7757 (3257.51 seconds)
Cbc0010I After 2972 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3258.51 seconds)
Cbc0010I After 2974 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3259.70 seconds)
Cbc0010I After 2976 nodes, 1461 on tree, 25895 best solution, best possible 4436.7757 (3266.92 seconds)
Cbc0010I After 2979 nodes, 1459 on tree, 25895 best solution, best possible 4436.7757 (3268.34 seconds)
Cbc0010I After 2980 nodes, 1460 on tree, 25895 best solution, best possible 4436.7757 (3270.27 seconds)
Cbc0010I After 2982 nodes, 1460 on tree, 25895 best solution, best possible 4436.7757 (3274.16 seconds)
Cbc0010I After 2989 nodes, 1453 on tree, 25895 best solution, best possible 4436.7757 (3274.86 seconds)
Cbc0010I After 2990 nodes, 1453 on tree, 25895 best solution, best possible 4436.7757 (3276.78 seconds)
Cbc0010I After 2995 nodes, 1448 on tree, 25895 best solution, best possible 4436.7757 (3277.65 seconds)
Cbc0010I After 2999 nodes, 1445 on tree, 25895 best solution, best possible 4436.7757 (3279.00 seconds)
Cbc0010I After 3000 nodes, 1446 on tree, 25895 best solution, best possible 4436.7757 (3284.28 seconds)
Cbc0010I After 3003 nodes, 1443 on tree, 25895 best solution, best possible 4436.7757 (3285.02 seconds)
Cbc0010I After 3006 nodes, 1441 on tree, 25895 best solution, best possible 4436.7757 (3286.96 seconds)
Cbc0010I After 3007 nodes, 1442 on tree, 25895 best solution, best possible 4436.7757 (3288.97 seconds)
Cbc0010I After 3009 nodes, 1442 on tree, 25895 best solution, best possible 4436.7757 (3292.94 seconds)
Cbc0010I After 3011 nodes, 1442 on tree, 25895 best solution, best possible 4436.7757 (3294.22 seconds)
Cbc0010I After 3013 nodes, 1440 on tree, 25895 best solution, best possible 4436.7757 (3295.14 seconds)
Cbc0010I After 3018 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3297.36 seconds)
Cbc0010I After 3019 nodes, 1437 on tree, 25895 best solution, best possible 4436.7757 (3298.94 seconds)
Cbc0010I After 3020 nodes, 1438 on tree, 25895 best solution, best possible 4436.7757 (3300.50 seconds)
Cbc0010I After 3022 nodes, 1438 on tree, 25895 best solution, best possible 4436.7757 (3306.90 seconds)
Cbc0010I After 3025 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3308.61 seconds)
Cbc0010I After 3026 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3315.38 seconds)
Cbc0010I After 3028 nodes, 1435 on tree, 25895 best solution, best possible 4436.7757 (3316.76 seconds)
Cbc0010I After 3031 nodes, 1434 on tree, 25895 best solution, best possible 4436.7757 (3317.97 seconds)
Cbc0010I After 3032 nodes, 1435 on tree, 25895 best solution, best possible 4436.7757 (3323.30 seconds)
Cbc0010I After 3035 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3324.71 seconds)
Cbc0010I After 3036 nodes, 1437 on tree, 25895 best solution, best possible 4436.7757 (3326.11 seconds)
Cbc0010I After 3037 nodes, 1437 on tree, 25895 best solution, best possible 4436.7757 (3327.90 seconds)
Cbc0010I After 3040 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3329.76 seconds)
Cbc0010I After 3042 nodes, 1436 on tree, 25895 best solution, best possible 4436.7757 (3331.35 seconds)
Cbc0010I After 3049 nodes, 1431 on tree, 25895 best solution, best possible 4436.7757 (3337.16 seconds)
Cbc0010I After 3051 nodes, 1429 on tree, 25895 best solution, best possible 4436.7757 (3338.42 seconds)
Cbc0010I After 3055 nodes, 1427 on tree, 25895 best solution, best possible 4436.7757 (3340.05 seconds)
Cbc0010I After 3056 nodes, 1428 on tree, 25895 best solution, best possible 4436.7757 (3341.77 seconds)
Cbc0010I After 3057 nodes, 1429 on tree, 25895 best solution, best possible 4436.7757 (3343.19 seconds)
Cbc0010I After 3060 nodes, 1428 on tree, 25895 best solution, best possible 4436.7757 (3348.48 seconds)
Cbc0010I After 3063 nodes, 1427 on tree, 25895 best solution, best possible 4436.7757 (3352.63 seconds)
Cbc0010I After 3068 nodes, 1424 on tree, 25895 best solution, best possible 4436.7757 (3354.43 seconds)
Cbc0010I After 3069 nodes, 1425 on tree, 25895 best solution, best possible 4436.7757 (3356.13 seconds)
Cbc0010I After 3072 nodes, 1423 on tree, 25895 best solution, best possible 4436.7757 (3357.29 seconds)
Cbc0010I After 3073 nodes, 1424 on tree, 25895 best solution, best possible 4436.7757 (3362.54 seconds)
Cbc0010I After 3075 nodes, 1423 on tree, 25895 best solution, best possible 4436.7757 (3363.54 seconds)
Cbc0010I After 3077 nodes, 1425 on tree, 25895 best solution, best possible 4436.7757 (3366.81 seconds)
Cbc0010I After 3082 nodes, 1421 on tree, 25895 best solution, best possible 4436.7757 (3368.51 seconds)
Cbc0010I After 3083 nodes, 1422 on tree, 25895 best solution, best possible 4436.7757 (3372.14 seconds)
Cbc0010I After 3084 nodes, 1423 on tree, 25895 best solution, best possible 4436.7757 (3373.95 seconds)
Cbc0010I After 3086 nodes, 1422 on tree, 25895 best solution, best possible 4436.7757 (3380.48 seconds)
Cbc0010I After 3090 nodes, 1420 on tree, 25895 best solution, best possible 4436.7757 (3381.70 seconds)
Cbc0010I After 3091 nodes, 1421 on tree, 25895 best solution, best possible 4436.7757 (3382.50 seconds)
Cbc0010I After 3093 nodes, 1421 on tree, 25895 best solution, best possible 4436.7757 (3386.55 seconds)
Cbc0010I After 3094 nodes, 1421 on tree, 25895 best solution, best possible 4436.7757 (3392.69 seconds)
Cbc0010I After 3101 nodes, 1416 on tree, 25895 best solution, best possible 4436.7757 (3393.86 seconds)
Cbc0010I After 3104 nodes, 1414 on tree, 25895 best solution, best possible 4436.7757 (3397.21 seconds)
Cbc0010I After 3105 nodes, 1415 on tree, 25895 best solution, best possible 4436.7757 (3399.77 seconds)
Cbc0010I After 3106 nodes, 1416 on tree, 25895 best solution, best possible 4436.7757 (3400.55 seconds)
Cbc0010I After 3108 nodes, 1416 on tree, 25895 best solution, best possible 4436.7757 (3405.15 seconds)
Cbc0010I After 3112 nodes, 1412 on tree, 25895 best solution, best possible 4436.7757 (3406.00 seconds)
Cbc0010I After 3120 nodes, 1404 on tree, 25895 best solution, best possible 4436.7757 (3406.86 seconds)
Cbc0010I After 3121 nodes, 1404 on tree, 25895 best solution, best possible 4436.7757 (3408.34 seconds)
Cbc0010I After 3122 nodes, 1405 on tree, 25895 best solution, best possible 4436.7757 (3410.79 seconds)
Cbc0010I After 3123 nodes, 1406 on tree, 25895 best solution, best possible 4436.7757 (3413.17 seconds)
Cbc0010I After 3126 nodes, 1405 on tree, 25895 best solution, best possible 4436.7757 (3414.50 seconds)
Cbc0010I After 3127 nodes, 1406 on tree, 25895 best solution, best possible 4436.7757 (3417.39 seconds)
Cbc0010I After 3131 nodes, 1404 on tree, 25895 best solution, best possible 4436.7757 (3418.76 seconds)
Cbc0010I After 3132 nodes, 1405 on tree, 25895 best solution, best possible 4436.7757 (3420.40 seconds)
Cbc0010I After 3134 nodes, 1405 on tree, 25895 best solution, best possible 4436.7757 (3421.47 seconds)
